VTD,PrecinctName,HD,tot14,stw14,sth14,votes_area
271410100,Saint Cloud W-2 P-7,14B,773,0.583306,0.540323,0.017256
271410105,Santiago Twp,15B,599,0.328939,0.305842,0.001600
271410110,Zimmerman P-1,31A,702,0.416230,0.000000,0.048168
271410111,Zimmerman P-2,31A,774,0.367230,0.000000,0.035768
271410120,Big Lake Twp P-2,30A,876,0.365806,0.283154,0.007380
271410121,Big Lake Twp P-3,30A,579,0.371433,0.280919,0.004529
271410122,Big Lake Twp P-4,15B,614,0.366346,0.320205,0.008698
271410125,Baldwin Twp P-1,15A,1163,0.362481,0.277385,0.007969
271410130,Elk River W-1 P-1B,30A,1237,0.409280,0.266502,0.042694
271410135,Elk River W-2 P-2B,30A,1220,0.396892,0.282828,0.018571
271410140,Elk River W-3 P-3B,30A,1204,0.489392,0.372014,0.080112
271410145,Elk River W-4 P-4B,30A,979,0.388386,0.299786,0.028677
271410150,Livonia Twp P-2,31A,1238,0.327002,0.000000,0.006681
271410155,Livonia Twp P-3,31A,44,0.354709,0.000000,0.002711
271430005,Alfsborg Twp,18B,143,0.397679,0.328671,0.000395
271430010,Arlington,18B,888,0.496719,0.407756,0.054742
271430015,Arlington Twp,18B,281,0.484591,0.410448,0.000788
271430020,Bismarck Twp,18B,90,0.369883,0.360465,0.000242
271430025,Cornish Twp,18B,113,0.368212,0.364486,0.000308
271430030,Dryden Twp,18B,137,0.445001,0.345865,0.000386
271430035,Faxon Twp,18B,258,0.375433,0.334661,0.001165
271430040,Gaylord,18B,811,0.520818,0.448276,0.046122
271430045,Gibbon,18B,277,0.468174,0.374074,0.040331
271430050,Grafton Twp,18B,98,0.394740,0.443299,0.000244
271430055,Green Isle,18B,217,0.367629,0.295238,0.020699
271430060,Green Isle Twp,18B,246,0.332231,0.280992,0.000666
271430065,Henderson,18B,343,0.532791,0.451039,0.030048
271430070,Henderson Twp,18B,268,0.383279,0.296154,0.000861
271430075,Jessenland Twp,18B,225,0.432186,0.394619,0.000632
271430080,Kelso Twp,18B,143,0.483819,0.430657,0.000390
271430082,Le Sueur,18B,0,0.000000,0.000000,0.000000
271430085,Moltke Twp,18B,129,0.379348,0.355372,0.000321
271430090,New Auburn,18B,141,0.455347,0.352941,0.020015
271430095,New Auburn Twp,18B,203,0.342969,0.211823,0.000554
271430100,Severance Twp,18B,90,0.439629,0.413793,0.000228
271430105,Sibley Twp,18B,133,0.406888,0.256000,0.000363
271430110,Transit Twp,18B,117,0.360559,0.208696,0.000319
271430115,Washington Lake Twp,18B,224,0.345004,0.319635,0.000613
271430120,Winthrop,18B,511,0.502641,0.423625,0.042152
271450005,Albany,12B,781,0.401483,0.293651,0.034236
271450010,Albany Twp,12B,329,0.318103,0.231481,0.000871
271450015,Ashley Twp,12B,89,0.266786,0.183908,0.000205
271450020,Avon,13A,553,0.421906,0.380952,0.033812
271450025,Avon Twp P-1,13B,429,0.339259,0.000000,0.001989
271450027,Avon Twp P-2,13A,425,0.477545,0.444712,0.003089
271450030,Belgrade,12B,264,0.553067,0.392996,0.021267
271450035,Brockway Twp,13B,1045,0.400181,0.000000,0.002095
271450040,Brooten,12B,225,0.608499,0.421525,0.013958
271450042,Clearwater,13A,0,0.000000,0.000000,0.000000
271450045,Cold Spring,13A,1367,0.458444,0.344828,0.051791
271450050,Collegeville Twp P-1,13A,897,0.461157,0.399093,0.002545
271450055,Collegeville Twp P-2,13A,514,0.559572,0.590814,0.053161
271450060,Crow Lake Twp,12B,116,0.452323,0.254386,0.000321
271450065,Crow River Twp,12B,106,0.571158,0.349515,0.000300
271450070,Eden Lake Twp,13A,551,0.417916,0.350554,0.001387
271450075,Eden Valley,13A,135,0.510068,0.437500,0.020959
271450080,Elrosa,12B,111,0.400829,0.175926,0.071711
271450085,Fair Haven Twp,13A,544,0.443626,0.425891,0.001475
271450090,Farming Twp,12B,356,0.342405,0.291066,0.000886
271450095,Freeport,12B,265,0.374172,0.257812,0.022020
271450100,Getty Twp,12B,109,0.323312,0.183486,0.000292
271450105,Greenwald,12B,79,0.292174,0.217949,0.010830
271450110,Grove Twp,12B,164,0.338739,0.236025,0.000470
271450115,Holding Twp,13B,428,0.368977,0.000000,0.000999
271450120,Holdingford,13B,243,0.455152,0.000000,0.028445
271450125,Kimball,13A,228,0.517327,0.463636,0.011148
271450130,Krain Twp,12B,302,0.269642,0.221843,0.000663
271450135,Lake George Twp,12B,91,0.357053,0.208791,0.000250
271450137,Lake Henry,12B,29,0.218590,0.107143,0.014715
271450140,Lake Henry Twp,12B,105,0.310882,0.168317,0.000287
271450145,Le Sauk Twp,13B,662,0.382711,0.000000,0.006296
271450150,Luxemburg Twp,13A,242,0.318066,0.241667,0.000656
271450155,Lynden Twp,13A,746,0.424858,0.397260,0.002850
271450160,Maine Prairie Twp,13A,697,0.386239,0.334802,0.001047
271450165,Meire Grove,12B,54,0.286623,0.132075,0.013755
271450170,Melrose,12B,944,0.417225,0.311062,0.028144
271450180,Melrose Twp,12B,280,0.351880,0.213768,0.000679
271450185,Millwood Twp,12B,399,0.264365,0.220253,0.000935
271450190,Munson Twp P-1,13A,262,0.425830,0.305019,0.000823
271450192,Munson Twp P-2,13A,308,0.460920,0.378738,0.004393
271450195,New Munich,12B,111,0.290787,0.091743,0.020390
271450200,North Fork Twp,12B,76,0.397498,0.236842,0.000212
271450205,Oak Twp,12B,193,0.357725,0.234043,0.000547
271450210,Paynesville,13A,888,0.473311,0.408665,0.038296
271450215,Paynesville Twp,13A,695,0.465750,0.398507,0.002010
271450225,Raymond Twp,12B,68,0.318324,0.121212,0.000183
271450230,Richmond,13A,555,0.424989,0.331492,0.052498
271450235,Rockville,13A,984,0.394118,0.261003,0.003168
271450245,Roscoe,13A,35,0.393646,0.393939,0.005354
271450250,Saint Anthony,12B,25,0.325296,0.200000,0.005573
271450255,Saint Augusta,14A,1329,0.353634,0.291826,0.004324
271450260,Saint Cloud W-1 P-1,14B,354,0.623390,0.688047,0.227966
271450265,Saint Cloud W-1 P-2,14B,600,0.620252,0.629881,0.174752
271450270,Saint Cloud W-1 P-3,14B,310,0.648477,0.653333,0.079174
271450275,Saint Cloud W-1 P-4,14A,514,0.552708,0.515030,0.109742
271450280,Saint Cloud W-1 P-5,14B,378,0.614103,0.594086,0.104258
271450285,Saint Cloud W-1 P-6,14A,782,0.471145,0.436364,0.061876
271450290,Saint Cloud W-1 P-7,14A,603,0.709758,0.697581,0.100872
271450295,Saint Cloud W-2 P-2,14B,1119,0.570910,0.525362,0.087151
271450305,Saint Cloud W-3 P-1,14A,1192,0.510906,0.448893,0.097448
271450307,Saint Cloud W-3 P-2,14A,899,0.541187,0.501699,0.053026
271450310,Saint Cloud W-3 P-3,14A,1248,0.494398,0.425306,0.046647
271450312,Saint Cloud W-3 P-4,14B,551,0.529265,0.456881,0.115726
271450315,Saint Cloud W-3 P-5,14B,634,0.527439,0.450479,0.196714
271450317,Saint Cloud W-3 P-6,14B,851,0.544986,0.470799,0.134717
271450320,Saint Cloud W-3 P-7,14B,910,0.556449,0.491545,0.203588
271450330,Saint Cloud W-4 P-1,14A,678,0.529013,0.491028,0.047883
271450335,Saint Cloud W-4 P-2,14B,360,0.589733,0.501408,0.145604
271450340,Saint Cloud W-4 P-3,14B,430,0.525276,0.483333,0.156713
271450345,Saint Cloud W-4 P-4,14A,884,0.620398,0.596364,0.209325
271450350,Saint Cloud W-4 P-5,14A,883,0.490278,0.445476,0.105646
271450355,Saint Cloud W-4 P-6,14A,1437,0.439296,0.389601,0.014217
271450360,Saint Cloud W-4 P-7,14A,1393,0.445167,0.407760,0.017331
271450380,Saint Joseph P-1,13A,672,0.628172,0.652733,0.038272
271450385,Saint Joseph P-2,13A,1318,0.531481,0.503900,0.052618
271450390,Saint Joseph Twp P-1,13A,575,0.433130,0.376786,0.001892
271450395,Saint Joseph Twp P-2,14A,4,0.500000,0.500000,0.057298
271450399,Saint Martin,12B,103,0.278298,0.147059,0.011482
271450400,Saint Martin Twp,12B,152,0.358320,0.211921,0.000425
271450404,Saint Rosa,12B,26,0.333333,0.269231,0.006793
271450405,Saint Stephen,13B,311,0.334209,0.000000,0.008116
271450410,Saint Wendel Twp,13B,892,0.451442,0.000000,0.002399
271450414,Sartell P-7,13B,1040,0.366565,0.000000,0.046734
271450415,Sartell P-5,13B,714,0.460199,0.000000,0.086465
271450416,Sartell P-1,13B,1008,0.449221,0.000000,0.037656
271450417,Sartell P-6,13B,591,0.396566,0.000000,0.124730
271450418,Sartell P-3,13B,862,0.466498,0.000000,0.096007
271450419,Sartell P-4,13B,813,0.454160,0.000000,0.034421
271450420,Sauk Centre,12B,1378,0.405970,0.293078,0.032067
271450430,Sauk Centre Twp,12B,413,0.305347,0.211823,0.001056
271450434,Spring Hill,12B,22,0.302105,0.142857,0.002960
271450435,Spring Hill Twp,12B,103,0.402437,0.207921,0.000286
271450440,Waite Park P-1,14A,605,0.542098,0.484899,0.060949
271450441,Waite Park P-2,14A,965,0.533636,0.489640,0.075670
271450442,Waite Park P-3,14A,327,0.512205,0.433022,0.004928
271450443,Waite Park P-4,13A,56,0.511940,0.490909,0.005096
271450445,Wakefield Twp,13A,1151,0.400291,0.309859,0.003423
271450450,Zion Twp,13A,118,0.378338,0.306306,0.000323
271470005,Aurora Twp,24B,211,0.439901,0.444444,0.000568
271470010,Berlin Twp,24B,222,0.431597,0.450000,0.000610
271470015,Blooming Prairie,27A,620,0.599862,0.541219,0.044597
271470020,Blooming Prairie Twp,24B,190,0.512846,0.544974,0.000529
271470025,Clinton Falls Twp,24A,175,0.384977,0.445087,0.001096
271470030,Deerfield Twp,24A,244,0.387344,0.438819,0.000661
271470035,Ellendale,24B,290,0.519239,0.567857,0.033736
271470040,Havana Twp,24B,245,0.388266,0.421488,0.000661
271470045,Lemond Twp,24A,210,0.375016,0.387560,0.000564
271470050,Medford,24B,438,0.487388,0.458333,0.036775
271470055,Medford Twp,24B,215,0.481935,0.464455,0.001253
271470060,Meriden Twp,24A,214,0.417259,0.409524,0.000576
271470065,Merton Twp,24B,148,0.396861,0.381944,0.000400
271470070,Owatonna W-1 P-1,24A,812,0.537744,0.531095,0.095447
271470075,Owatonna W-1 P-2,24A,1075,0.464535,0.460094,0.118170
271470085,Owatonna W-2 P-1,24A,713,0.475723,0.457917,0.082262
271470090,Owatonna W-2 P-2,24A,1239,0.408987,0.385493,0.076280
271470100,Owatonna W-3 P-1,24A,526,0.504575,0.479846,0.030104
271470105,Owatonna W-3 P-2,24A,591,0.469256,0.494017,0.010627
271470115,Owatonna W-4 P-1,24A,930,0.498768,0.491892,0.130226
271470120,Owatonna W-4 P-2,24A,1003,0.490586,0.482897,0.082507
271470130,Owatonna W-5 P-1,24A,816,0.440604,0.429280,0.086844
271470135,Owatonna W-5 P-2,24A,771,0.467303,0.435696,0.112505
271470145,Owatonna Twp,24A,275,0.331337,0.355556,0.001122
271470150,Somerset Twp,24B,298,0.490126,0.470588,0.000803
271470155,Summit Twp,24B,174,0.525694,0.544379,0.000468
271490005,Alberta,12A,51,0.345886,0.313725,0.018661
271490010,Baker Twp,12A,57,0.297503,0.315789,0.000155
271490015,Chokio,12A,203,0.503707,0.484848,0.045494
271490020,Darnen Twp,12A,120,0.269524,0.234783,0.000350
271490025,Donnelly,12A,123,0.507537,0.455285,0.003833
271490030,Donnelly Twp,12A,49,0.510544,0.541667,0.000140
271490035,Eldorado Twp,12A,50,0.458463,0.420000,0.000134
271490040,Everglade Twp,12A,47,0.613549,0.553191,0.000126
271490045,Framnas Twp,12A,169,0.409384,0.390533,0.000454
271490050,Hancock,12A,247,0.418450,0.391837,0.026336
271490055,Hodges Twp,12A,137,0.169151,0.155556,0.000374
271490060,Horton Twp,12A,78,0.092077,0.076923,0.000211
271490065,Moore Twp,12A,84,0.138069,0.130952,0.000230
271490072,Morris P-1A,12A,289,0.707899,0.697509,0.030704
271490073,Morris P-1B,12A,422,0.578990,0.602871,0.053558
271490075,Morris P-2A,12A,348,0.720615,0.720930,0.034417
271490076,Morris P-2B,12A,433,0.778325,0.835322,0.114510
271490080,Morris P-3A,12A,437,0.654019,0.648325,0.038953
271490081,Morris P-3B,12A,395,0.468058,0.473822,0.049309
271490085,Morris Twp,12A,174,0.350671,0.325444,0.000500
271490090,Pepperton Twp,12A,60,0.436225,0.465517,0.000161
271490095,Rendsville Twp,12A,68,0.441614,0.424242,0.000188
271490100,Scott Twp,12A,62,0.542059,0.532258,0.000169
271490105,Stevens Twp,12A,36,0.386004,0.444444,0.000097
271490110,Swan Lake Twp,12A,106,0.336077,0.333333,0.000286
271490115,Synnes Twp,12A,39,0.566835,0.472222,0.000105
271510005,Appleton,17A,575,0.652337,0.500000,0.026930
271510010,Appleton Twp,17A,103,0.474014,0.386139,0.000313
271510015,Benson P-1,17A,631,0.629830,0.573269,0.048471
271510020,Benson P-2,17A,645,0.572622,0.529134,0.035047
271510025,Benson Twp,17A,159,0.658102,0.538961,0.000428
271510030,Camp Lake Twp,17A,95,0.752574,0.553191,0.000258
271510035,Cashel Twp,17A,72,0.437960,0.422535,0.000195
271510040,Clontarf,17A,63,0.548398,0.492063,0.002908
271510045,Clontarf Twp,17A,36,0.620497,0.606061,0.000103
271510050,Danvers,17A,50,0.647536,0.640000,0.006978
271510055,De Graff,17A,53,0.533367,0.396226,0.006357
271510060,Dublin Twp,17A,72,0.449118,0.402778,0.000200
271510065,Edison Twp,17A,59,0.661612,0.543860,0.000160
271510070,Fairfield Twp,17A,64,0.456026,0.412698,0.000173
271510075,Hayes Twp,17A,89,0.625680,0.458824,0.000241
271510080,Hegbert Twp,17A,48,0.657444,0.510638,0.000131
271510085,Holloway,17A,56,0.850049,0.685185,0.003174
271510090,Kerkhoven,17A,313,0.475803,0.419355,0.035881
271510095,Kerkhoven Twp,17A,128,0.596281,0.424000,0.000346
271510100,Kildare Twp,17A,65,0.637831,0.531250,0.000180
271510105,Marysland Twp,17A,31,0.830754,0.700000,0.000085
271510110,Moyer Twp,17A,42,0.681508,0.512195,0.000118
271510115,Murdock,17A,88,0.631116,0.632184,0.015401
271510120,Pillsbury Twp,17A,134,0.384140,0.348485,0.000375
271510125,Shible Twp,17A,60,0.550294,0.466667,0.000161
271510130,Six Mile Grove Twp,17A,71,0.537577,0.492537,0.000192
271510135,Swenoda Twp,17A,67,0.553725,0.417910,0.000182
271510140,Tara Twp,17A,36,0.563416,0.393939,0.000097
271510145,Torning Twp,17A,188,0.592931,0.406417,0.000543
271510150,West Bank Twp,17A,66,0.671643,0.646154,0.000177
271530005,Bartlett Twp,9A,151,0.399588,0.335570,0.000407
271530010,Bertha,9A,172,0.495477,0.440476,0.015375
271530015,Bertha Twp,9A,126,0.517222,0.401709,0.000346
271530020,Birchdale Twp,9A,335,0.472240,0.411043,0.000905
271530025,Browerville,9A,283,0.615946,0.492308,0.025833
271530030,Bruce Twp,9B,218,0.492401,0.466667,0.000587
271530035,Burleene Twp,9A,157,0.535083,0.479730,0.000424
271530040,Burnhamville Twp,9B,313,0.464354,0.450000,0.000868
271530045,Burtrum,9B,37,0.675694,0.675676,0.006338
271530050,Clarissa,9A,313,0.572888,0.496503,0.029924
271530055,Eagle Bend,9A,245,0.605710,0.511111,0.017568
271530060,Eagle Valley Twp,9A,206,0.496867,0.461140,0.000568
271530065,Fawn Lake Twp,9A,186,0.362296,0.294444,0.000506
271530070,Germania Twp,9A,146,0.383996,0.326241,0.000389
271530075,Gordon Twp,9A,269,0.352562,0.300000,0.000746
271530080,Grey Eagle,9B,141,0.526906,0.492857,0.038585
271530085,Grey Eagle Twp,9B,281,0.460390,0.472924,0.000933
271530090,Hartford Twp,9A,280,0.548809,0.446565,0.000777
271530095,Hewitt,9A,82,0.617184,0.582278,0.003353
271530100,Iona Twp,9A,137,0.623487,0.488000,0.000367
271530105,Kandota Twp,9A,298,0.386043,0.326531,0.001195
271530110,Leslie Twp,9A,271,0.489790,0.432432,0.000726
271530115,Little Elk Twp,9A,126,0.492712,0.458333,0.000341
271530120,Little Sauk Twp,9A,310,0.413568,0.354305,0.000841
271530126,Long Prairie,9B,849,0.476647,0.453559,0.029957
271530135,Long Prairie Twp,9B,387,0.379680,0.356955,0.001128
271530140,Moran Twp,9A,228,0.352468,0.318182,0.000614
271530145,Osakis,9A,68,0.493981,0.462687,0.016323
271530150,Reynolds Twp,9A,213,0.487588,0.393035,0.000572
271530155,Round Prairie Twp,9B,237,0.439449,0.435897,0.000637
271530160,Staples,9A,546,0.481968,0.416031,0.023665
271530165,Staples Twp,9A,230,0.351364,0.278761,0.000660
271530170,Stowe Prairie Twp,9A,172,0.370380,0.298246,0.000496
271530173,Swanville,9B,0,0.000000,0.000000,0.000000
271530175,Turtle Creek Twp,9A,141,0.545669,0.474074,0.000383
271530180,Villard Twp,9A,242,0.382784,0.310638,0.000743
271530185,Ward Twp,9A,252,0.443251,0.353909,0.000674
271530188,West Union,9A,30,0.364550,0.206897,0.008379
271530190,West Union Twp,9A,103,0.366019,0.275510,0.000337
271530195,Wykeham Twp,9A,178,0.476706,0.427746,0.000494
271550005,Arthur Twp,12A,35,0.429760,0.371429,0.000093
271550010,Browns Valley,12A,214,0.660837,0.373786,0.026493
271550015,Clifton Twp,12A,33,0.636559,0.606061,0.000083
271550020,Croke Twp,12A,36,0.386394,0.285714,0.000097
271550025,Dollymount Twp,12A,47,0.460717,0.456522,0.000119
271550027,Dumont,12A,39,0.671688,0.486486,0.008771
271550030,Folsom Twp,12A,61,0.536072,0.372881,0.000272
271550035,Lake Valley Twp,12A,119,0.566147,0.444444,0.000186
271550040,Leonardsville Twp,12A,40,0.343713,0.250000,0.000101
271550045,Monson Twp,12A,60,0.416362,0.275862,0.000107
271550050,Parnell Twp,12A,30,0.538679,0.333333,0.000080
271550055,Redpath Twp,12A,14,0.710037,0.769231,0.000035
271550060,Tara Twp,12A,45,0.514646,0.279070,0.000120
271550065,Taylor Twp,12A,50,0.371025,0.300000,0.000093
271550070,Tintah,12A,36,0.347917,0.363636,0.004628
271550075,Tintah Twp,12A,20,0.545263,0.550000,0.000055
271550080,Walls Twp,12A,42,0.553948,0.461538,0.000112
271550085,Wheaton P-1,12A,269,0.636170,0.566540,0.033688
271550090,Wheaton P-2,12A,339,0.662307,0.592145,0.034028
271550095,Windsor Twp,12A,35,0.468542,0.314286,0.000156
271570005,Bellechester,21B,14,0.207925,0.076923,0.021273
271570010,Chester Twp,21B,160,0.377052,0.322785,0.000438
271570015,Elgin,21B,295,0.378140,0.357143,0.032573
271570020,Elgin Twp,21B,276,0.372969,0.328302,0.000776
271570025,Gillford Twp,21B,226,0.352660,0.311321,0.000618
271570030,Glasgow Twp,21B,109,0.416020,0.447619,0.000297
271570035,Greenfield Twp,21B,600,0.494771,0.468484,0.001539
271570040,Hammond,21B,40,0.768463,0.538462,0.022518
271570045,Highland Twp,21B,167,0.505740,0.518072,0.000453
271570050,Hyde Park Twp,21B,99,0.517120,0.468085,0.000598
271570055,Kellogg,21B,193,0.585188,0.555556,0.059003
271570060,Lake Twp,21A,224,0.554859,0.385321,0.000738
271570065,Lake City P-1,21A,524,0.535243,0.423154,0.112378
271570070,Lake City P-2,21A,520,0.548085,0.461089,0.088236
271570075,Lake City P-3,21A,666,0.542813,0.425926,0.024424
271570080,Mazeppa,21B,315,0.552869,0.360927,0.028380
271570085,Mazeppa Twp,21B,316,0.385700,0.339806,0.001391
271570090,Millville,21B,65,0.345647,0.322034,0.039593
271570095,Minneiska,21B,35,0.310985,0.264706,0.004658
271570100,Minneiska Twp,21B,69,0.486397,0.441176,0.000374
271570105,Mount Pleasant Twp,21A,199,0.434373,0.280612,0.000536
271570110,Oakwood Twp,21B,156,0.451088,0.473684,0.000424
271570115,Pepin Twp,21A,187,0.636741,0.537634,0.000840
271570120,Plainview P-1,21B,561,0.438567,0.411111,0.051353
271570125,Plainview P-2,21B,503,0.419435,0.422360,0.044863
271570130,Plainview Twp,21B,176,0.366617,0.348837,0.000511
271570140,Wabasha W-1,21A,383,0.645849,0.596774,0.034498
271570145,Wabasha W-2,21A,396,0.590990,0.494845,0.013581
271570150,Wabasha W-3,21A,302,0.572667,0.526846,0.005479
271570155,Watopa Twp,21B,120,0.575463,0.483051,0.000327
271570160,West Albany Twp,21B,169,0.315443,0.284848,0.000459
271570165,Zumbro Twp,21B,334,0.394916,0.340491,0.001008
271570170,Zumbro Falls,21B,70,0.456923,0.313433,0.011907
271590005,Aldrich,9A,18,0.357689,0.294118,0.003526
271590010,Aldrich Twp,9A,191,0.268658,0.219251,0.000537
271590015,Blueberry Twp,2B,354,0.369540,0.366279,0.001073
271590020,Bullard Twp,9A,71,0.325157,0.328571,0.000223
271590025,Huntersville Twp,2B,38,0.538584,0.432432,0.000103
271590030,Leaf River Twp P-1,9A,93,0.329108,0.250000,0.000505
271590032,Leaf River Twp P-2,9A,97,0.346815,0.231579,0.000542
271590035,Lyons Twp,9A,82,0.271234,0.240506,0.000222
271590040,Meadow Twp,9A,81,0.397744,0.296296,0.000215
271590045,Menahga,2B,554,0.442485,0.428305,0.013736
271590050,Nimrod,9A,32,0.577718,0.406250,0.003121
271590055,North Germany Twp,9A,106,0.287876,0.245098,0.000286
271590060,Orton Twp,9A,74,0.557339,0.506849,0.000207
271590065,Red Eye Twp,9A,189,0.398495,0.385870,0.000522
271590070,Rockwood Twp,9A,149,0.437601,0.369128,0.000418
271590075,Sebeka,9A,225,0.518338,0.437500,0.008819
271590080,Shell River Twp,2B,116,0.590468,0.608696,0.000312
271590085,Staples,9A,237,0.433540,0.341991,0.009169
271590090,Thomastown Twp,9A,355,0.379971,0.322767,0.000822
271590095,Verndale,9A,166,0.312549,0.245399,0.015609
271590100,Wadena P-1,9A,461,0.438175,0.360802,0.013958
271590105,Wadena P-2,9A,337,0.477871,0.405405,0.021876
271590110,Wadena P-3,9A,560,0.491676,0.387792,0.098422
271590120,Wadena Twp,9A,389,0.316726,0.234987,0.001202
271590125,Wing River Twp,9A,182,0.166666,0.136364,0.000490
271610005,Alton Twp,23B,164,0.408335,0.000000,0.000440
271610010,Blooming Grove Twp,24A,262,0.453973,0.416342,0.000705
271610015,Byron Twp,23B,94,0.423706,0.000000,0.000253
271610020,Elysian,23B,2,0.800000,0.000000,0.006001
271610025,Freedom Twp,23B,134,0.386473,0.000000,0.000360
271610030,Iosco Twp,23B,272,0.474973,0.000000,0.000736
271610035,Janesville,23B,723,0.533222,0.000000,0.051373
271610045,Janesville Twp,23B,221,0.509095,0.000000,0.000620
271610050,New Richland,23B,404,0.577256,0.000000,0.066899
271610055,New Richland Twp,23B,164,0.449350,0.000000,0.000448
271610060,Otisco Twp,23B,219,0.384658,0.000000,0.000590
271610065,Saint Mary Twp,23B,177,0.465175,0.000000,0.000479
271610070,Vivian Twp,23B,90,0.325346,0.000000,0.000243
271610075,Waldorf,23B,92,0.381641,0.000000,0.023579
271610080,Waseca W-1 P-A,24A,670,0.503115,0.445289,0.064187
271610085,Waseca W-1 P-B,24A,270,0.557293,0.535581,0.047849
271610090,Waseca W-2 P-A,24A,903,0.509255,0.457207,0.044237
271610095,Waseca W-2 P-B,24A,283,0.579079,0.519713,0.101090
271610100,Waseca W-3 P-A,24A,201,0.616681,0.595855,0.023818
271610105,Waseca W-3 P-B,24A,481,0.517939,0.452632,0.083204
271610110,Wilton Twp,23B,139,0.441039,0.000000,0.000373
